id_pers;sexo;edad;grupo_edad;area;dpto;nivel_edu;quintil_ingreso;uso_internet;fex
406;Mujer;49;45-54;Urbana;Central;Media;Q4;1;30
407;Hombre;15;15-24;Urbana;Central;Media;Q5;1;80
408;Hombre;69;65+;Urbana;Alto Paraná;Media;Q4;0;34
409;Mujer;23;15-24;Rural;Concepción;Básica;Q1;0;134
410;Hombre;30;25-34;Urbana;Caazapá;Superior;Q3;1;37
411;Hombre;18;15-24;Urbana;Central;Media;Q5;1;31
412;Mujer;80;65+;Urbana;Asunción;Superior;Q3;1;145
413;Mujer;39;35-44;Urbana;Central;Media;Q4;1;93
414;Mujer;19;15-24;Urbana;Alto Paraná;Superior;Q5;1;127
415;Mujer;50;45-54;Urbana;Asunción;Básica;Q2;0;81
416;Hombre;48;45-54;Rural;San Pedro;Básica;Q2;1;76
417;Hombre;31;25-34;Urbana;Alto Paraná;Media;Q5;1;138
418;Hombre;50;45-54;Urbana;Alto Paraná;Superior;Q5;1;148
419;Mujer;20;15-24;Urbana;Asunción;Media;Q5;1;100
420;Mujer;26;25-34;Urbana;Itapúa;Básica;Q2;1;139
421;Mujer;15;15-24;Rural;San Pedro;Media;Q2;1;132
422;Mujer;15;15-24;Urbana;Asunción;Superior;Q5;1;90
423;Hombre;67;65+;Rural;Caaguazú;Básica;Q1;0;142
424;Mujer;64;55-64;Rural;Caazapá;Básica;Q2;0;47
425;Hombre;36;35-44;Urbana;Central;Superior;Q4;1;135
426;Mujer;64;55-64;Rural;Caaguazú;Media;Q3;0;60
427;Hombre;32;25-34;Urbana;Asunción;Superior;Q4;1;23
428;Mujer;30;25-34;Rural;Concepción;Superior;Q5;1;122
429;Hombre;36;35-44;Urbana;Central;Básica;Q4;0;140
430;Hombre;32;25-34;Urbana;Concepción;Media;Q3;0;48
431;Hombre;31;25-34;Urbana;Alto Paraná;Media;Q1;1;89
432;Mujer;55;55-64;Urbana;Asunción;Superior;Q5;1;117
433;Mujer;37;35-44;Urbana;Alto Paraná;Superior;Q4;1;63
434;Hombre;47;45-54;Urbana;Asunción;Superior;Q5;1;39
435;Hombre;53;45-54;Urbana;Caaguazú;Media;Q1;1;70
436;Mujer;41;35-44;Urbana;Asunción;Básica;Q1;0;79
437;Hombre;17;15-24;Urbana;Asunción;Media;Q4;1;116
438;Mujer;15;15-24;Urbana;Central;Media;Q4;1;45
439;Mujer;37;35-44;Urbana;Asunción;Media;Q3;0;125
440;Hombre;31;25-34;Urbana;Central;Superior;Q4;1;85
441;Hombre;36;35-44;Urbana;Central;Media;Q3;0;137
442;Mujer;34;25-34;Urbana;Central;Básica;Q1;0;93
443;Hombre;80;65+;Urbana;Central;Media;Q2;0;78
444;Hombre;15;15-24;Rural;Caazapá;Media;Q5;1;57
445;Mujer;15;15-24;Urbana;Central;Media;Q1;1;33
446;Mujer;40;35-44;Urbana;Itapúa;Superior;Q4;1;68
447;Mujer;28;25-34;Urbana;Asunción;Media;Q4;1;73
448;Mujer;40;35-44;Urbana;Asunción;Básica;Q1;1;93
449;Hombre;45;45-54;Urbana;Central;Básica;Q3;0;131
450;Hombre;58;55-64;Urbana;Asunción;Superior;Q5;1;80
451;Mujer;15;15-24;Urbana;Central;Media;Q1;1;60
452;Mujer;24;15-24;Urbana;Itapúa;Superior;Q5;1;133
453;Hombre;42;35-44;Rural;Caaguazú;Media;Q3;0;115
454;Mujer;48;45-54;Urbana;Central;Media;Q4;1;59
455;Hombre;74;65+;Urbana;Alto Paraná;Media;Q5;1;41
456;Mujer;52;45-54;Rural;San Pedro;Básica;Q3;0;57
457;Hombre;33;25-34;Urbana;Central;Media;Q3;1;36
458;Hombre;18;15-24;Rural;San Pedro;Media;Q2;0;137
459;Hombre;24;15-24;Rural;San Pedro;Media;Q2;0;99
460;Hombre;24;15-24;Urbana;Asunción;Media;Q4;1;132
461;Hombre;46;45-54;Urbana;Itapúa;Media;Q5;1;126
462;Mujer;39;35-44;Rural;San Pedro;Básica;Q1;0;39
463;Mujer;15;15-24;Rural;Caaguazú;Básica;Q1;0;77
464;Mujer;27;25-34;Rural;San Pedro;Básica;Q3;0;146
465;Mujer;50;45-54;Urbana;Central;Superior;Q4;1;50
466;Hombre;41;35-44;Urbana;Central;Media;Q2;0;26
467;Hombre;45;45-54;Rural;Caaguazú;Media;Q2;0;64
468;Mujer;41;35-44;Urbana;Alto Paraná;Media;Q3;1;86
469;Hombre;64;55-64;Rural;Asunción;Básica;Q4;0;27
470;Mujer;39;35-44;Urbana;Central;Media;Q5;1;75
471;Hombre;28;25-34;Rural;San Pedro;Básica;Q1;0;52
472;Mujer;18;15-24;Urbana;Itapúa;Media;Q5;1;47
473;Hombre;39;35-44;Urbana;Caaguazú;Media;Q2;1;54
474;Mujer;15;15-24;Rural;Caaguazú;Media;Q5;1;33
475;Mujer;31;25-34;Urbana;Central;Superior;Q4;1;29
476;Mujer;31;25-34;Urbana;Asunción;Media;Q4;1;97
477;Hombre;15;15-24;Urbana;Central;Superior;Q4;1;143
478;Mujer;18;15-24;Rural;Caaguazú;Media;Q2;1;124
479;Mujer;49;45-54;Rural;Itapúa;Básica;Q4;0;128
480;Mujer;39;35-44;Urbana;Asunción;Superior;Q4;1;115
481;Mujer;36;35-44;Urbana;Central;Básica;Q5;1;144
482;Mujer;40;35-44;Urbana;Central;Superior;Q3;1;143
483;Hombre;36;35-44;Rural;Caaguazú;Básica;Q1;0;121
484;Mujer;57;55-64;Urbana;Central;Media;Q5;1;113
485;Mujer;37;35-44;Urbana;Caaguazú;Media;Q3;1;59
486;Mujer;15;15-24;Urbana;Central;Superior;Q4;1;31
487;Hombre;64;55-64;Urbana;Itapúa;Básica;Q1;0;32
488;Hombre;41;35-44;Rural;San Pedro;Básica;Q2;0;115
489;Mujer;24;15-24;Urbana;Asunción;Media;Q3;1;23
490;Mujer;15;15-24;Urbana;Itapúa;Básica;Q2;0;126
491;Hombre;42;35-44;Urbana;Asunción;Media;Q4;1;67
492;Mujer;32;25-34;Rural;Concepción;Media;Q4;1;44
493;Hombre;63;55-64;Urbana;Central;Superior;Q5;1;72
494;Hombre;28;25-34;Urbana;Central;Superior;Q5;1;111
495;Hombre;19;15-24;Urbana;Central;Superior;Q4;1;55
496;Hombre;51;45-54;Rural;Concepción;Media;Q3;0;42
497;Mujer;51;45-54;Urbana;Itapúa;Superior;Q4;1;115
498;Hombre;38;35-44;Urbana;Asunción;Básica;Q1;0;134
499;Mujer;47;45-54;Urbana;Central;Media;Q3;1;96
500;Mujer;34;25-34;Urbana;Central;Superior;Q5;1;88
501;Mujer;39;35-44;Rural;Concepción;Media;Q5;1;118
502;Mujer;55;55-64;Urbana;Asunción;Superior;Q5;1;115
503;Hombre;46;45-54;Rural;Caaguazú;Básica;Q2;0;20
504;Mujer;31;25-34;Urbana;Asunción;Superior;Q4;1;56
505;Mujer;59;55-64;Urbana;Central;Media;Q4;1;141
506;Hombre;15;15-24;Urbana;Alto Paraná;Básica;Q3;0;144
507;Mujer;71;65+;Rural;San Pedro;Básica;Q3;0;86
508;Mujer;15;15-24;Urbana;Central;Media;Q1;0;92
509;Mujer;23;15-24;Rural;Caaguazú;Superior;Q5;1;20
510;Mujer;34;25-34;Urbana;Asunción;Media;Q4;1;107
511;Mujer;32;25-34;Urbana;Central;Superior;Q3;1;47
512;Hombre;53;45-54;Rural;Caazapá;Básica;Q1;0;36
513;Mujer;15;15-24;Rural;Itapúa;Superior;Q5;1;59
514;Mujer;39;35-44;Urbana;Central;Media;Q3;1;106
515;Hombre;24;15-24;Urbana;Asunción;Media;Q4;1;76
516;Hombre;40;35-44;Urbana;Asunción;Básica;Q1;0;65
517;Hombre;33;25-34;Urbana;Alto Paraná;Superior;Q2;1;114
518;Mujer;36;35-44;Urbana;Central;Media;Q2;0;125
519;Mujer;25;25-34;Urbana;Asunción;Básica;Q2;0;132
520;Hombre;25;25-34;Urbana;Central;Básica;Q2;0;77
521;Mujer;40;35-44;Urbana;Alto Paraná;Media;Q5;1;113
522;Hombre;51;45-54;Rural;Caaguazú;Media;Q4;0;135
523;Mujer;24;15-24;Rural;Concepción;Media;Q5;1;138
524;Mujer;19;15-24;Urbana;Asunción;Media;Q1;1;83
525;Mujer;46;45-54;Rural;Concepción;Superior;Q3;1;66
526;Hombre;34;25-34;Urbana;Central;Media;Q1;0;137
527;Hombre;49;45-54;Urbana;Central;Superior;Q5;1;53
528;Hombre;18;15-24;Urbana;Central;Media;Q2;0;123
529;Hombre;15;15-24;Urbana;Central;Superior;Q5;1;138
530;Mujer;25;25-34;Rural;Caaguazú;Básica;Q1;0;116
531;Mujer;21;15-24;Urbana;Asunción;Superior;Q3;1;108
532;Mujer;33;25-34;Urbana;Concepción;Media;Q3;0;26
533;Mujer;23;15-24;Urbana;Itapúa;Básica;Q1;1;46
534;Mujer;48;45-54;Rural;Caaguazú;Básica;Q3;0;106
535;Mujer;29;25-34;Rural;San Pedro;Básica;Q3;0;122
536;Mujer;37;35-44;Rural;San Pedro;Básica;Q1;0;28
537;Mujer;37;35-44;Urbana;Itapúa;Media;Q4;1;22
538;Hombre;38;35-44;Urbana;Itapúa;Superior;Q5;1;60
539;Hombre;34;25-34;Urbana;Asunción;Media;Q3;0;103
540;Hombre;44;35-44;Urbana;Alto Paraná;Media;Q1;1;86
541;Mujer;20;15-24;Urbana;Central;Básica;Q3;1;21
542;Mujer;60;55-64;Rural;Caaguazú;Básica;Q1;0;39
543;Hombre;30;25-34;Urbana;Central;Media;Q2;1;117
544;Mujer;15;15-24;Urbana;Central;Superior;Q3;1;58
545;Mujer;38;35-44;Rural;San Pedro;Media;Q3;0;35
546;Hombre;19;15-24;Rural;San Pedro;Básica;Q2;1;26
547;Hombre;46;45-54;Urbana;Asunción;Media;Q5;0;130
548;Mujer;74;65+;Urbana;Itapúa;Media;Q4;0;81
549;Mujer;20;15-24;Urbana;Central;Media;Q5;1;85
550;Mujer;40;35-44;Rural;Caaguazú;Media;Q4;1;27
551;Mujer;15;15-24;Rural;Concepción;Media;Q2;1;83
552;Mujer;43;35-44;Urbana;Concepción;Básica;Q2;0;103
553;Mujer;19;15-24;Rural;San Pedro;Superior;Q4;1;35
554;Mujer;23;15-24;Rural;San Pedro;Básica;Q2;0;137
555;Mujer;15;15-24;Urbana;Asunción;Media;Q3;1;121
556;Hombre;48;45-54;Rural;Asunción;Superior;Q5;1;124
557;Hombre;53;45-54;Urbana;Central;Media;Q1;0;89
558;Hombre;35;35-44;Urbana;Alto Paraná;Básica;Q3;0;63
559;Mujer;19;15-24;Urbana;Asunción;Media;Q2;1;103
560;Mujer;63;55-64;Urbana;Central;Media;Q1;0;49
561;Mujer;21;15-24;Rural;San Pedro;Básica;Q2;1;37
562;Hombre;15;15-24;Rural;Caaguazú;Básica;Q2;0;89
563;Hombre;43;35-44;Rural;San Pedro;Básica;Q1;0;82
564;Hombre;15;15-24;Urbana;Central;Superior;Q5;1;39
565;Hombre;52;45-54;Urbana;Alto Paraná;Básica;Q2;0;88
566;Mujer;28;25-34;Urbana;Itapúa;Media;Q1;1;91
567;Hombre;45;45-54;Urbana;Asunción;Media;Q4;0;133
568;Hombre;60;55-64;Urbana;Alto Paraná;Media;Q2;0;118
569;Mujer;15;15-24;Urbana;Itapúa;Media;Q4;1;48
570;Hombre;24;15-24;Urbana;Asunción;Media;Q3;1;126
571;Mujer;33;25-34;Urbana;Central;Media;Q3;1;145
572;Mujer;62;55-64;Urbana;Central;Básica;Q3;0;113
573;Hombre;23;15-24;Urbana;Asunción;Superior;Q5;1;122
574;Mujer;24;15-24;Rural;San Pedro;Media;Q4;0;54
575;Mujer;43;35-44;Urbana;Asunción;Básica;Q1;1;148
576;Mujer;24;15-24;Urbana;Central;Media;Q1;1;42
577;Hombre;37;35-44;Rural;San Pedro;Media;Q4;0;117
578;Mujer;15;15-24;Rural;San Pedro;Básica;Q2;0;71
579;Mujer;74;65+;Rural;Concepción;Básica;Q4;0;66
580;Hombre;15;15-24;Urbana;Central;Superior;Q4;1;57
581;Hombre;29;25-34;Urbana;Asunción;Media;Q3;1;77
582;Mujer;34;25-34;Rural;Caaguazú;Superior;Q5;1;122
583;Mujer;69;65+;Rural;Itapúa;Media;Q4;0;142
584;Hombre;15;15-24;Urbana;Asunción;Básica;Q1;1;74
585;Mujer;70;65+;Urbana;Asunción;Básica;Q4;0;104
586;Hombre;48;45-54;Urbana;Asunción;Superior;Q5;1;122
587;Hombre;42;35-44;Urbana;Asunción;Media;Q4;1;32
588;Hombre;17;15-24;Urbana;Central;Básica;Q2;0;144
589;Hombre;45;45-54;Urbana;Caaguazú;Media;Q4;1;47
590;Hombre;21;15-24;Rural;Concepción;Media;Q1;1;138
591;Hombre;57;55-64;Urbana;Central;Superior;Q5;1;148
592;Mujer;17;15-24;Rural;Caaguazú;Básica;Q2;1;33
593;Hombre;32;25-34;Urbana;Asunción;Media;Q3;1;136
594;Hombre;25;25-34;Urbana;Asunción;Superior;Q3;1;103
595;Mujer;17;15-24;Urbana;Alto Paraná;Superior;Q5;1;126
596;Hombre;48;45-54;Rural;Caaguazú;Básica;Q1;0;34
597;Mujer;44;35-44;Urbana;Asunción;Superior;Q3;1;128
598;Hombre;56;55-64;Urbana;Asunción;Básica;Q1;0;101
599;Hombre;15;15-24;Rural;Caaguazú;Básica;Q1;1;86
600;Hombre;54;45-54;Urbana;Alto Paraná;Básica;Q2;0;92
601;Hombre;80;65+;Rural;Caaguazú;Básica;Q1;0;116
602;Hombre;26;25-34;Rural;Concepción;Media;Q2;0;58
603;Hombre;69;65+;Rural;Concepción;Media;Q3;0;142
604;Hombre;30;25-34;Urbana;Asunción;Media;Q3;1;59
605;Hombre;15;15-24;Urbana;Caaguazú;Superior;Q5;1;134
606;Hombre;29;25-34;Rural;San Pedro;Media;Q3;1;21
607;Hombre;53;45-54;Urbana;Asunción;Básica;Q2;0;139
608;Hombre;19;15-24;Urbana;Alto Paraná;Media;Q3;1;130
609;Mujer;24;15-24;Rural;San Pedro;Media;Q4;1;36
610;Mujer;45;45-54;Urbana;Central;Superior;Q2;1;115
611;Hombre;35;35-44;Rural;Caazapá;Media;Q5;0;68
612;Mujer;45;45-54;Rural;Concepción;Básica;Q1;0;82
613;Mujer;39;35-44;Rural;Caaguazú;Básica;Q3;0;28
614;Hombre;43;35-44;Urbana;Central;Superior;Q4;1;47
615;Mujer;27;25-34;Urbana;Alto Paraná;Superior;Q4;1;143
616;Mujer;39;35-44;Urbana;Central;Media;Q4;1;74
617;Hombre;18;15-24;Urbana;Central;Básica;Q3;1;23
618;Hombre;58;55-64;Urbana;Concepción;Superior;Q4;1;86
619;Mujer;23;15-24;Urbana;Caaguazú;Media;Q3;1;149
620;Mujer;55;55-64;Urbana;Central;Media;Q1;0;63
621;Hombre;30;25-34;Urbana;Asunción;Media;Q5;1;38
622;Hombre;38;35-44;Rural;Concepción;Básica;Q3;0;103
623;Hombre;26;25-34;Urbana;Asunción;Media;Q3;1;139
624;Hombre;16;15-24;Urbana;Central;Media;Q4;1;131
625;Mujer;15;15-24;Rural;Caaguazú;Básica;Q1;0;105
626;Hombre;16;15-24;Rural;Concepción;Superior;Q5;1;43
627;Hombre;29;25-34;Urbana;Central;Superior;Q5;1;121
628;Mujer;38;35-44;Urbana;Itapúa;Superior;Q4;1;127
629;Hombre;53;45-54;Urbana;Asunción;Superior;Q2;1;130
630;Hombre;26;25-34;Urbana;Asunción;Media;Q5;1;72
631;Mujer;19;15-24;Rural;Concepción;Básica;Q3;1;73
632;Mujer;15;15-24;Rural;Caaguazú;Básica;Q3;1;40
633;Mujer;43;35-44;Urbana;Central;Básica;Q1;0;120
634;Mujer;59;55-64;Rural;Central;Básica;Q1;0;115
635;Hombre;57;55-64;Rural;Caaguazú;Media;Q3;0;32
636;Hombre;47;45-54;Rural;Concepción;Superior;Q5;1;22
637;Mujer;46;45-54;Urbana;Asunción;Media;Q5;1;143
638;Hombre;65;65+;Urbana;Central;Media;Q2;1;22
639;Hombre;40;35-44;Urbana;Central;Media;Q4;1;101
640;Hombre;46;45-54;Urbana;Central;Básica;Q3;0;78
641;Hombre;29;25-34;Urbana;Alto Paraná;Superior;Q4;1;121
642;Hombre;15;15-24;Rural;Caaguazú;Media;Q3;1;31
643;Hombre;22;15-24;Rural;Itapúa;Básica;Q1;0;108
644;Hombre;34;25-34;Rural;Concepción;Superior;Q5;1;99
645;Hombre;36;35-44;Urbana;Alto Paraná;Media;Q5;1;130
646;Mujer;69;65+;Urbana;Central;Media;Q5;0;87
647;Mujer;36;35-44;Urbana;Central;Media;Q4;1;114
648;Mujer;56;55-64;Urbana;Asunción;Superior;Q4;1;76
649;Mujer;27;25-34;Rural;San Pedro;Básica;Q2;0;147
650;Mujer;29;25-34;Urbana;Asunción;Superior;Q5;1;92
651;Hombre;15;15-24;Rural;Alto Paraná;Superior;Q5;1;117
652;Mujer;21;15-24;Urbana;Central;Media;Q3;1;32
653;Mujer;44;35-44;Urbana;Alto Paraná;Media;Q5;1;80
654;Mujer;35;35-44;Rural;Caaguazú;Media;Q4;1;28
655;Hombre;51;45-54;Urbana;Central;Media;Q5;1;35
656;Hombre;38;35-44;Urbana;Central;Superior;Q5;1;85
657;Hombre;28;25-34;Urbana;Central;Media;Q3;1;65
658;Hombre;73;65+;Rural;Caazapá;Básica;Q3;0;79
659;Mujer;33;25-34;Rural;Asunción;Media;Q3;1;84
660;Mujer;55;55-64;Rural;Concepción;Media;Q1;0;40
661;Hombre;27;25-34;Rural;Caazapá;Básica;Q2;0;67
662;Mujer;47;45-54;Rural;San Pedro;Media;Q3;1;131
663;Mujer;51;45-54;Rural;San Pedro;Media;Q2;1;131
664;Hombre;38;35-44;Urbana;Central;Superior;Q5;1;83
665;Hombre;15;15-24;Urbana;Alto Paraná;Básica;Q1;0;117
666;Hombre;35;35-44;Urbana;Central;Media;Q5;1;117
667;Hombre;57;55-64;Rural;Caaguazú;Media;Q2;0;25
668;Hombre;44;35-44;Urbana;Asunción;Superior;Q4;1;99
669;Hombre;43;35-44;Urbana;Concepción;Superior;Q4;1;124
670;Hombre;15;15-24;Rural;Concepción;Media;Q4;1;97
671;Hombre;22;15-24;Urbana;Central;Media;Q2;1;90
672;Mujer;42;35-44;Rural;Itapúa;Media;Q5;0;89
673;Hombre;42;35-44;Rural;San Pedro;Básica;Q3;0;86
674;Mujer;56;55-64;Urbana;Central;Básica;Q3;0;121
675;Hombre;32;25-34;Rural;San Pedro;Básica;Q1;0;103
676;Mujer;42;35-44;Rural;Caaguazú;Media;Q3;0;48
677;Hombre;35;35-44;Urbana;Asunción;Básica;Q4;1;76
678;Hombre;17;15-24;Rural;Caaguazú;Básica;Q1;0;88
679;Mujer;15;15-24;Rural;Central;Básica;Q1;0;74
680;Mujer;42;35-44;Urbana;Central;Media;Q3;0;50
681;Mujer;38;35-44;Urbana;Central;Superior;Q5;1;36
682;Hombre;23;15-24;Urbana;Central;Media;Q3;1;35
683;Hombre;15;15-24;Urbana;Central;Media;Q3;1;58
684;Mujer;46;45-54;Urbana;Concepción;Básica;Q2;0;72
685;Mujer;30;25-34;Rural;Caaguazú;Básica;Q4;1;108
686;Mujer;45;45-54;Urbana;Alto Paraná;Básica;Q1;0;148
687;Mujer;68;65+;Rural;Caaguazú;Básica;Q1;0;136
688;Hombre;15;15-24;Urbana;Asunción;Media;Q2;1;125
689;Mujer;22;15-24;Urbana;Central;Media;Q1;0;125
690;Hombre;31;25-34;Urbana;Central;Superior;Q4;1;97
691;Hombre;61;55-64;Rural;Caaguazú;Superior;Q4;0;52
692;Hombre;15;15-24;Urbana;Central;Básica;Q2;1;81
693;Mujer;69;65+;Urbana;Central;Básica;Q1;0;38
694;Hombre;37;35-44;Rural;Alto Paraná;Media;Q3;1;93
695;Hombre;33;25-34;Urbana;Concepción;Básica;Q4;0;22
696;Mujer;31;25-34;Urbana;Central;Media;Q2;1;44
697;Hombre;27;25-34;Urbana;Central;Media;Q3;1;112
698;Mujer;53;45-54;Rural;Caaguazú;Superior;Q4;0;55
699;Hombre;15;15-24;Urbana;Central;Media;Q3;1;74
700;Hombre;41;35-44;Urbana;Concepción;Básica;Q3;1;128
701;Mujer;28;25-34;Urbana;Asunción;Básica;Q3;1;25
702;Hombre;21;15-24;Rural;Caaguazú;Básica;Q2;0;22
703;Hombre;80;65+;Urbana;Asunción;Media;Q5;1;49
704;Hombre;42;35-44;Urbana;Alto Paraná;Media;Q4;1;108
705;Hombre;46;45-54;Urbana;Asunción;Superior;Q3;1;50
706;Mujer;55;55-64;Urbana;Itapúa;Media;Q2;1;132
707;Hombre;15;15-24;Rural;Caaguazú;Básica;Q2;1;65
708;Mujer;66;65+;Urbana;Itapúa;Media;Q5;1;56
709;Hombre;15;15-24;Rural;Itapúa;Básica;Q1;0;50
710;Mujer;21;15-24;Rural;Concepción;Superior;Q4;1;94
711;Mujer;26;25-34;Rural;Concepción;Básica;Q3;0;131
712;Mujer;45;45-54;Urbana;Asunción;Media;Q2;0;72
713;Hombre;38;35-44;Rural;Central;Básica;Q2;0;52
714;Hombre;31;25-34;Urbana;Alto Paraná;Media;Q1;1;74
715;Hombre;34;25-34;Rural;San Pedro;Superior;Q1;0;137
716;Mujer;17;15-24;Urbana;Central;Básica;Q2;1;63
717;Mujer;15;15-24;Rural;San Pedro;Básica;Q2;1;105
718;Mujer;48;45-54;Urbana;Central;Básica;Q1;0;62
719;Hombre;47;45-54;Rural;San Pedro;Media;Q4;1;107
720;Mujer;63;55-64;Rural;Concepción;Media;Q2;0;134
721;Mujer;20;15-24;Rural;Concepción;Media;Q3;1;97
722;Hombre;47;45-54;Rural;Caaguazú;Básica;Q1;0;143
723;Hombre;29;25-34;Urbana;Itapúa;Superior;Q5;1;98
724;Mujer;56;55-64;Urbana;Alto Paraná;Media;Q4;0;146
725;Mujer;53;45-54;Rural;Caaguazú;Media;Q1;0;114
726;Mujer;38;35-44;Rural;Asunción;Media;Q2;0;104
727;Hombre;28;25-34;Urbana;Itapúa;Media;Q5;1;127
728;Mujer;52;45-54;Urbana;Central;Básica;Q2;0;21
729;Hombre;46;45-54;Urbana;Asunción;Media;Q3;1;53
730;Hombre;22;15-24;Urbana;Central;Básica;Q1;0;48
731;Hombre;15;15-24;Urbana;Itapúa;Media;Q5;1;34
732;Mujer;29;25-34;Urbana;Central;Media;Q5;1;141
733;Mujer;62;55-64;Urbana;Central;Básica;Q1;0;37
734;Mujer;55;55-64;Urbana;San Pedro;Media;Q3;1;54
735;Hombre;15;15-24;Urbana;Asunción;Superior;Q5;1;63
736;Mujer;15;15-24;Urbana;Asunción;Media;Q3;1;101
737;Hombre;57;55-64;Urbana;Itapúa;Media;Q3;0;119
738;Mujer;15;15-24;Rural;San Pedro;Media;Q3;1;98
739;Hombre;44;35-44;Urbana;Central;Media;Q1;1;117
740;Hombre;23;15-24;Rural;Central;Básica;Q3;0;72
741;Hombre;64;55-64;Rural;Concepción;Básica;Q2;0;149
742;Hombre;21;15-24;Urbana;Central;Media;Q3;1;42
743;Mujer;55;55-64;Urbana;Central;Media;Q2;1;71
744;Mujer;38;35-44;Urbana;Central;Media;Q4;1;128
745;Hombre;39;35-44;Urbana;Central;Media;Q4;1;52
746;Mujer;15;15-24;Urbana;Central;Superior;Q5;1;117
747;Hombre;15;15-24;Urbana;Central;Media;Q5;1;67
748;Mujer;31;25-34;Urbana;Alto Paraná;Superior;Q3;1;43
749;Mujer;39;35-44;Urbana;Central;Superior;Q5;1;72
750;Mujer;15;15-24;Rural;San Pedro;Básica;Q2;1;122
751;Hombre;15;15-24;Urbana;Asunción;Superior;Q4;1;34
752;Mujer;45;45-54;Rural;Caaguazú;Básica;Q1;0;87
753;Mujer;45;45-54;Urbana;Itapúa;Media;Q3;0;116
754;Hombre;32;25-34;Urbana;Central;Superior;Q5;1;117
755;Hombre;49;45-54;Urbana;Asunción;Básica;Q3;0;70
756;Mujer;15;15-24;Rural;San Pedro;Básica;Q2;0;80
757;Mujer;28;25-34;Urbana;Central;Media;Q1;1;131
758;Mujer;64;55-64;Urbana;Asunción;Media;Q5;0;47
759;Mujer;36;35-44;Rural;San Pedro;Media;Q3;0;149
760;Mujer;37;35-44;Rural;Concepción;Básica;Q2;0;74
761;Hombre;76;65+;Urbana;Alto Paraná;Básica;Q3;0;55
762;Hombre;15;15-24;Rural;Caazapá;Básica;Q1;1;20
763;Hombre;49;45-54;Rural;Caazapá;Media;Q4;1;36
764;Mujer;64;55-64;Urbana;Central;Media;Q1;1;118
765;Hombre;29;25-34;Urbana;Alto Paraná;Media;Q2;1;104
766;Mujer;50;45-54;Rural;Caaguazú;Media;Q4;0;52
767;Mujer;17;15-24;Rural;San Pedro;Básica;Q1;0;140
768;Mujer;22;15-24;Urbana;Central;Superior;Q4;1;128
769;Hombre;41;35-44;Rural;San Pedro;Básica;Q1;0;55
770;Mujer;49;45-54;Urbana;Asunción;Básica;Q2;1;62
771;Hombre;55;55-64;Urbana;Asunción;Superior;Q3;1;44
772;Mujer;63;55-64;Urbana;Caaguazú;Media;Q4;1;103
773;Hombre;33;25-34;Urbana;Alto Paraná;Media;Q1;1;111
774;Hombre;56;55-64;Rural;Caaguazú;Básica;Q3;1;71
775;Mujer;28;25-34;Urbana;Asunción;Media;Q4;1;115
776;Hombre;51;45-54;Urbana;Asunción;Media;Q3;1;148
777;Hombre;38;35-44;Urbana;Central;Superior;Q5;1;99
778;Mujer;43;35-44;Urbana;Central;Media;Q2;0;104
779;Mujer;42;35-44;Rural;Concepción;Media;Q2;1;68
780;Mujer;15;15-24;Rural;San Pedro;Media;Q2;1;21
781;Mujer;15;15-24;Urbana;Central;Media;Q3;1;144
782;Mujer;36;35-44;Rural;Alto Paraná;Media;Q5;0;120
783;Hombre;15;15-24;Urbana;Asunción;Media;Q2;1;110
784;Hombre;49;45-54;Rural;Caaguazú;Básica;Q3;1;23
785;Hombre;50;45-54;Rural;San Pedro;Media;Q4;0;118
786;Mujer;40;35-44;Urbana;Asunción;Básica;Q1;1;107
787;Mujer;15;15-24;Rural;Caazapá;Media;Q5;1;93
788;Hombre;59;55-64;Urbana;Central;Media;Q5;1;101
789;Hombre;71;65+;Urbana;Central;Superior;Q5;1;139
790;Mujer;37;35-44;Urbana;Central;Básica;Q2;1;20
791;Hombre;44;35-44;Rural;Caazapá;Media;Q2;1;40
792;Mujer;38;35-44;Urbana;Asunción;Básica;Q1;0;136
793;Mujer;44;35-44;Rural;San Pedro;Media;Q4;1;21
794;Mujer;32;25-34;Rural;Asunción;Básica;Q1;0;137
795;Hombre;34;25-34;Urbana;Alto Paraná;Media;Q4;0;23
796;Mujer;51;45-54;Urbana;Alto Paraná;Media;Q4;1;121
797;Mujer;77;65+;Urbana;Central;Básica;Q1;0;135
798;Mujer;15;15-24;Urbana;Asunción;Media;Q3;1;99
799;Mujer;33;25-34;Urbana;Itapúa;Media;Q5;1;103
800;Mujer;15;15-24;Rural;Caaguazú;Media;Q2;1;26
801;Mujer;63;55-64;Rural;San Pedro;Media;Q3;0;47
802;Hombre;24;15-24;Urbana;Central;Básica;Q1;0;136
803;Mujer;15;15-24;Urbana;Asunción;Media;Q3;1;127
804;Mujer;46;45-54;Urbana;Asunción;Media;Q3;0;27
805;Hombre;66;65+;Urbana;Asunción;Media;Q1;0;125
806;Mujer;46;45-54;Rural;San Pedro;Superior;Q1;0;75
807;Mujer;38;35-44;Rural;San Pedro;Media;Q3;0;92
808;Mujer;42;35-44;Urbana;Asunción;Básica;Q1;1;34
809;Hombre;60;55-64;Urbana;Asunción;Básica;Q1;0;71
810;Hombre;19;15-24;Rural;San Pedro;Media;Q5;1;76
811;Mujer;32;25-34;Urbana;Asunción;Media;Q3;1;107
812;Mujer;26;25-34;Urbana;Asunción;Básica;Q1;1;105
